OBJECTID,METER_ID,VENDOR,PAY_POLICY,PARK_NO_PAY,TOW_AWAY,BLK_NO,STREET,LONGITUDE,LATITUDE,G_DISTRICT,G_SUBZONE,G_ZONE,BASE_RATE
2244,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CLAR,COLUMBUS AV,-71.072363,42.348034,DISTRICT 0,0CD,CD,0.25
2245,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CLAR,COLUMBUS AV,-71.072304,42.348082,DISTRICT 0,0CD,CD,0.25
2246,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CLAR,COLUMBUS AV,-71.072245,42.348129,DISTRICT 0,0CD,CD,0.25
2247,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CLAR,COLUMBUS AV,-71.072186,42.348176,DISTRICT 0,0CD,CD,0.25
2248,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CLAR,COLUMBUS AV,-71.072127,42.348224,DISTRICT 0,0CD,CD,0.25
2249,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CLAR,COLUMBUS AV,-71.072068,42.348271,DISTRICT 0,0CD,CD,0.25
2250,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CLAR,COLUMBUS AV,-71.072009,42.348318,DISTRICT 0,0CD,CD,0.25
2251,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CLAR,COLUMBUS AV,-71.07195,42.348366,DISTRICT 0,0CD,CD,0.25
2252,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,CLAR,COLUMBUS AV,-71.071891,42.348413,DISTRICT 0,0CD,CD,0.25
2253,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.075255,42.346055,DISTRICT 0,0CD,CD,0.25
2254,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.0753,42.346147,DISTRICT 0,0CD,CD,0.25
2255,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.075346,42.34624,DISTRICT 0,0CD,CD,0.25
2256,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.075391,42.346332,DISTRICT 0,0CD,CD,0.25
2257,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.075436,42.346424,DISTRICT 0,0CD,CD,0.25
2258,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.075481,42.346517,DISTRICT 0,0CD,CD,0.25
2259,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.075564,42.346663,DISTRICT 0,0CD,CD,0.25
2260,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.075609,42.346755,DISTRICT 0,0CD,CD,0.25
2261,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.075655,42.346847,DISTRICT 0,0CD,CD,0.25
2262,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.0757,42.34694,DISTRICT 0,0CD,CD,0.25
2263,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.075745,42.347032,DISTRICT 0,0CD,CD,0.25
2264,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,COLU,DARTMOUTH ST,-71.075791,42.347125,DISTRICT 0,0CD,CD,0.25
2265,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.076043,42.347777,DISTRICT 0,0CD,CD,0.25
2266,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.076117,42.347914,DISTRICT 0,0CD,CD,0.25
2267,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.076191,42.348051,DISTRICT 0,0CD,CD,0.25
2268,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.076423,42.347877,DISTRICT 0,0CD,CD,0.25
2269,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.076316,42.34768,DISTRICT 0,0CD,CD,0.25
2270,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.076209,42.347483,DISTRICT 0,0CD,CD,0.25
2271,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.076103,42.347287,DISTRICT 0,0CD,CD,0.25
2272,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.075996,42.34709,DISTRICT 0,0CD,CD,0.25
2273,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.075889,42.346893,DISTRICT 0,0CD,CD,0.25
2274,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.075782,42.346696,DISTRICT 0,0CD,CD,0.25
2275,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.075676,42.3465,DISTRICT 0,0CD,CD,0.25
2276,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.075569,42.346303,DISTRICT 0,0CD,CD,0.25
2277,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,STUA,DARTMOUTH ST,-71.075462,42.346106,DISTRICT 0,0CD,CD,0.25
2278,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,THOR,WASHINGTON ST,-71.079638,42.334271,DISTRICT 0,0CE,CE,0.25
2279,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,THOR,WASHINGTON ST,-71.079729,42.334195,DISTRICT 0,0CE,CE,0.25
2280,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,NEWC,WASHINGTON ST,-71.079195,42.33465,DISTRICT 0,0CE,CE,0.25
2281,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,NEWC,WASHINGTON ST,-71.079126,42.334707,DISTRICT 0,0CE,CE,0.25
2282,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,NEWC,WASHINGTON ST,-71.079056,42.334763,DISTRICT 0,0CE,CE,0.25
2283,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,NEWC,WASHINGTON ST,-71.078987,42.33482,DISTRICT 0,0CE,CE,0.25
2284,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,NEWC,WASHINGTON ST,-71.078917,42.334876,DISTRICT 0,0CE,CE,0.25
2285,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,NEWC,WASHINGTON ST,-71.078848,42.334933,DISTRICT 0,0CE,CE,0.25
2286,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,NORT,WASHINGTON ST,-71.07748,42.336019,DISTRICT 0,0CE,CE,0.25
2287,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,NORT,WASHINGTON ST,-71.077405,42.336076,DISTRICT 0,0CE,CE,0.25
2288,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,NORT,WASHINGTON ST,-71.07733,42.336132,DISTRICT 0,0CE,CE,0.25
2289,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MASS,WASHINGTON ST,-71.076753,42.336562,DISTRICT 0,0CE,CE,0.25
2290,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MASS,WASHINGTON ST,-71.076649,42.336635,DISTRICT 0,0CE,CE,0.25
2291,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MASS,WASHINGTON ST,-71.076545,42.336708,DISTRICT 0,0CE,CE,0.25
2292,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MASS,WASHINGTON ST,-71.076441,42.33678,DISTRICT 0,0CE,CE,0.25
2293,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,MASS,WASHINGTON ST,-71.076336,42.336853,DISTRICT 0,0CE,CE,0.25
2294,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,E SP,WASHINGTON ST,-71.076167,42.336974,DISTRICT 0,0CE,CE,0.25
2295,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,E SP,WASHINGTON ST,-71.0761,42.337024,DISTRICT 0,0CE,CE,0.25
2296,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,E SP,WASHINGTON ST,-71.076034,42.337075,DISTRICT 0,0CE,CE,0.25
2297,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,E SP,WASHINGTON ST,-71.075967,42.337125,DISTRICT 0,0CE,CE,0.25
2298,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,E SP,WASHINGTON ST,-71.075901,42.337176,DISTRICT 0,0CE,CE,0.25
2299,,IPS,08:00AM-08:00PM MON-SAT $0.25 120,"00:00AM-24:00AM SUN, 00:00AM-08:00AM MON-SAT, 08:00PM-24:00AM MON-SAT",,E SP,WASHINGTON ST,-71.075834,42.337226,DISTRICT 0,0CE,CE,0.25
